Channel0	Channel1	Channel2	Channel3	Channel4	Channel5	Channel6	Channel7	Channel8	Channel9	Channel10	Channel11	Channel12	Channel13	Channel14	Channel15	Channel16	Channel17	Channel18	Channel19
1.713441160328720361e-02	1.076666401957273145e+00	2.090317653382027518e-01	2.364902143168395865e-02	6.071509417521087255e-03	1.079718247134116016e-01	1.956146720408215023e+00	1.382931163538782815e-01	1.082308983767921617e+00	1.001671463780057572e-02	1.979366702173333659e+00	3.105747750587756553e-02	1.959017766396611959e+00	1.063516521131103287e+00	1.268143962982574806e-02	1.954748713224723433e+00	1.099590066331175009e-01	1.079992897226141890e+00	4.065135123251418375e-02	1.564330162398201995e+00
5.164627022064557926e-02	1.081094351395346598e+00	1.087527671297928489e+00	1.794898801926973070e-02	1.230260505539950561e-02	3.255501929038447789e-02	6.394124919727942058e-02	1.071233508868680406e+00	2.064226315336416817e-01	4.591585269156060745e-03	2.148624440561968663e-01	1.235565465448128231e-01	3.698788912418982111e-02	1.070865319580762476e+00	0.000000000000000000e+00	1.150400977009741199e-01	1.197763597579355396e-02	1.070243600717245780e+00	1.262445126771849502e-01	1.078657171811059579e+00
1.100816021675593337e+00	0.000000000000000000e+00	2.124636767946101734e-02	1.563832675637440328e+00	1.967322856234781314e+00	5.494473426060023785e-02	2.040989008843771199e-02	1.294296657436734554e-01	5.103239648213611646e-02	1.570277661015894388e+00	1.592001799977179832e+00	1.543650998294349153e-02	3.042391577663769789e-02	1.173241532486270916e-01	1.139304760319037046e-01	1.603382892752305500e+00	1.911375176216912469e-02	1.963620675076191535e+00	6.183125431042348075e-02	5.211210426148805974e-02
1.950488070929058404e+00	2.482600077633785596e-02	1.097652712946587117e-01	1.568787019149535888e+00	5.399971680793087814e-02	4.416726506660111073e-02	1.059580702569628760e-02	2.128816375049705223e-02	4.205228275805866778e-02	1.985680934457213720e+00	1.067926713182057452e-01	2.195391371982833850e-01	1.200151701650725364e-02	9.249207160797806235e-03	1.263555710105485896e-01	1.959093545788728852e+00	1.029761425658437014e-02	1.947740946821192809e+00	5.795192156073725870e-02	4.087573608484770804e-02
1.096209906890787789e+00	2.086483794719318653e-03	1.259678076892496376e-02	1.568821117272565013e+00	1.968086713097715323e+00	4.513851146087820981e-02	8.798899610586817868e-03	1.199357339149025176e-01	0.000000000000000000e+00	1.572448308613917156e+00	1.591786559071789453e+00	1.424642275704797803e-02	3.458908598320342698e-02	1.140407394169069139e-01	1.086694132141258901e-01	1.599999686743917682e+00	1.445000109531485721e-02	1.960394582481677750e+00	6.280316358215790040e-02	4.498112287184264507e-02
1.978143168745192249e+00	1.050118103664289537e-01	1.085774246504555285e-01	1.578447632072223827e+00	1.824859993716801743e+00	2.120079685924912694e-01	1.973216990235915125e+00	1.573670345648813251e+00	1.324076139688003251e-02	2.083704759513787530e-01	1.586804095577012852e+00	1.148105561409736991e-01	3.083398293512627439e-02	1.120841674085845119e-01	7.961349476166004746e-02	1.075950490192389752e+00	1.451305726376279220e-02	1.962926057492291765e+00	5.749674496765065645e-02	1.578006382908733851e+00
3.850247557237360813e-02	2.082589831439292660e-01	1.090737652073247688e+00	1.571774674108966208e+00	1.430537687601860647e-02	4.073286234007920947e-02	7.381682490406096808e-02	1.088664185977927579e+00	1.085294333738826777e+00	4.609677936475189280e-02	6.498402932389253824e-03	1.065425558721305593e-01	4.367756214846690160e-02	1.972707227008939634e+00	1.588873837815810153e-02	9.593272870369519423e-03	9.654191847060929546e-03	1.079503676176551963e+00	5.021993779283977916e-02	1.957567560280524921e+00
1.983178281899540929e+00	1.081871574770310179e-01	1.062277028824063496e-01	1.580882731257034157e+00	1.848918307598890642e+00	2.134433439247773734e-01	1.976221548451367660e+00	1.547540987945348112e+00	1.833164999385672109e-02	2.044183753865215503e-01	1.599657546304273037e+00	1.101368247354186369e-01	3.301789450749142291e-02	8.153340171150336158e-02	0.000000000000000000e+00	1.074053068997530724e+00	1.483795362445929598e-02	1.966743210869416281e+00	5.545674345680135647e-02	1.575741410249042129e+00
4.091482391474136893e-02	1.071826270265151537e+00	1.079132149562164189e+00	2.568055773650560966e-02	2.033825761153198672e-02	2.372245246483339204e-02	5.949771314121971022e-02	1.079460071354958028e+00	2.085761613428524508e-01	1.574681491101076816e-02	2.146551661302674718e-01	1.090038713246838931e-01	3.975133946046131850e-02	1.090555603415807706e+00	3.876014769886284017e-01	0.000000000000000000e+00	4.751220549250472804e-05	1.078983122095956704e+00	1.219577969654175309e-01	1.071950234091089360e+00
5.041412783138361775e-03	1.082346896833340066e+00	2.034981698905279635e-01	1.969238871840595789e-02	0.000000000000000000e+00	1.082985697891073601e-01	1.955448987173001196e+00	7.633077637842149155e-02	1.080237532586608706e+00	9.735952815787693448e-03	1.978852908592091175e+00	5.008949459200048859e-02	1.956027008767518449e+00	1.069928913499630152e+00	1.192028548628318481e-02	1.954118041326389221e+00	1.072187558230613263e-01	1.066052661188480633e+00	3.628365608876908677e-02	1.550973036982138398e+00
1.984020713852603368e+00	9.551930213718584639e-02	1.086397676347881647e-01	1.582889300988060466e+00	1.907777354985266571e+00	2.157101157483663212e-01	1.971206794649279948e+00	1.583966742169308439e+00	1.710059302105570653e-02	2.096857067945986086e-01	1.585644192508112837e+00	1.124231881654627341e-01	3.700627702070694025e-02	1.055990360458302357e-01	1.361931295673634856e-01	1.081973265133299611e+00	1.103294445963527541e-02	1.957842609750308549e+00	5.678865320602000805e-02	1.574907945993255343e+00
1.974997340703934068e+00	1.049874042141443892e-01	1.044886448526996942e-01	1.580190080344573866e+00	2.016616596942591766e+00	2.233974418946823026e-01	1.967222549501825846e+00	1.547688690272934986e+00	2.692555661534137834e-02	2.165141817756601195e-01	1.583154959995710209e+00	1.142934845065065458e-01	3.014814992388872503e-02	9.459071400001006769e-02	1.615676386228534489e-01	1.085519472073800396e+00	1.072755002057073845e-02	1.955888119047158202e+00	5.933793293806594038e-02	1.574085029495698507e+00
1.980856112203894348e+00	9.096523860786971671e-02	1.002636953637442013e-01	1.580253869631963237e+00	2.124724499508171327e+00	2.136690441201464508e-01	1.973819152875745164e+00	1.534648288901084845e+00	2.692374190647563517e-02	2.047464820410198061e-01	1.593064661210473076e+00	1.071350582273075808e-01	2.678975182149525430e-02	7.763293551006192339e-02	0.000000000000000000e+00	1.076706917347528325e+00	1.511727611522111284e-02	1.968585745942829091e+00	5.792510373722871420e-02	1.571339096591389373e+00
1.982976877386511516e+00	1.167591258579147029e-01	1.001592069053933304e-01	1.581338656311686242e+00	2.050265136817100320e+00	2.223846439496101612e-01	1.971986016806537512e+00	1.572153605873730431e+00	1.381404951965823844e-02	2.115802954178981621e-01	1.589084315752208099e+00	1.106585995419701041e-01	3.606134066531684057e-02	6.878382489885537243e-02	1.480811493402584278e-01	1.082793544034335698e+00	1.156260995345738223e-02	1.958647750856278957e+00	6.010751684240769194e-02	1.574520119758010095e+00
1.960059413021115082e+00	2.387300380939038486e-02	9.319966552991229558e-02	1.569550132220739913e+00	5.281656780788934746e-02	4.350151287202853184e-02	1.036805064406444953e-02	2.073241797688096452e-02	4.113214520029267324e-02	1.985622799441944863e+00	1.081177730428090483e-01	2.184616530407855750e-01	1.164196587816514541e-02	1.192778376425703349e-02	1.258896438899164971e-01	1.960647178409130609e+00	1.049020051913021438e-02	1.949745890668096893e+00	5.796352931811289688e-02	2.278394305843636433e-02
4.061343655892987736e-02	2.053797872678740366e-01	1.080027203666421354e+00	1.569726819590278044e+00	2.606773872485382976e-02	3.853725340034489660e-02	7.328936857884912892e-02	1.091745781432664097e+00	1.082697221382076913e+00	4.185756965427515214e-02	7.636781239459796214e-03	1.069803267404446923e-01	4.289161522846747510e-02	1.970225363532955853e+00	4.386017388862117894e-02	1.470213289849888437e-02	1.242975350100657475e-02	1.078867856724093244e+00	3.851564857142714821e-02	1.957729234516559336e+00
2.419035755831760309e-02	1.079800950656341740e+00	2.082303261622177881e-01	1.938821753346443508e-02	2.985903751511428429e-03	1.070926176993759749e-01	1.958043214796652887e+00	9.586462654014105134e-02	1.076831693209913121e+00	1.041862484429136905e-02	1.974596598932761182e+00	4.680143891063803796e-02	1.967766814913680884e+00	1.081644801332352301e+00	1.488866260926938363e-02	1.953580572463072151e+00	1.125372875798331535e-01	1.067534734923431428e+00	3.757682420345894586e-02	1.562597961493031873e+00
3.709477771014095537e-02	1.081155472433047882e+00	2.068103141945323298e-01	1.379803386397370456e-02	0.000000000000000000e+00	1.008311037685797051e-01	1.959970634870133122e+00	1.742544370400020692e-01	1.079212743632859350e+00	7.603725314531562668e-03	1.983737935564942712e+00	4.789511844190751100e-02	1.965021874602719487e+00	1.082687474097771885e+00	1.625197989520903857e-02	1.961560066803590185e+00	1.081650061673469498e-01	1.084023954086258179e+00	4.332848041923817450e-02	1.580997205569055764e+00
7.532572555534806924e-03	1.086019729251893384e+00	2.021928085733756542e-01	2.530065245056765250e-02	0.000000000000000000e+00	1.041312298738954895e-01	1.955775538923143708e+00	1.025091456276643609e-01	1.080852627343048988e+00	9.344760587183165504e-03	1.972527831015028932e+00	4.007395265733755541e-02	1.958519811164380231e+00	1.074088049098662401e+00	1.069278196664967019e-02	1.952122364600561433e+00	1.023031916612885950e-01	1.076343124622245240e+00	3.899908435781299088e-02	1.556954758577686615e+00
4.079163411079497065e-02	2.061309529308476829e-01	1.077493405570514984e+00	1.569211564836133110e+00	2.536175843772116301e-02	4.735564615760148865e-02	5.609741866572245939e-02	1.089430908743256987e+00	1.080910179298117724e+00	3.650247976060407018e-02	6.000875158670889060e-03	1.052691944831629922e-01	4.002520603884238831e-02	1.981483163696002858e+00	3.036084054514279554e-02	2.018427411158047260e-02	2.458452446458121027e-02	1.084646949773989899e+00	6.277182877741999123e-02	1.954904190437306122e+00
5.276564771397249110e-02	4.343635593993747102e-02	1.855499646605060851e-02	2.104800290199930757e-01	1.987654100909425292e+00	2.290977430632733791e-01	1.975620077271731390e+00	1.564973353032652836e+00	1.204112474935217225e-01	1.570118766869927240e+00	1.586045989244237564e+00	1.253883971886812221e-01	5.700522360519456877e-02	1.172532609868897902e-01	4.231727057590966429e-02	2.240467101486217638e-01	3.978862588797515976e-02	1.574501592652488124e+00	6.042658522271755761e-02	8.969184971924481706e-03
1.985127574123228822e+00	1.079274863262625617e-01	1.128862274824782991e-01	1.579304493139642718e+00	1.708424818783102150e+00	2.200891268437320525e-01	1.974852430259207869e+00	1.588932955283651083e+00	1.785842670411342398e-02	2.084498755533326642e-01	1.578944299629444270e+00	1.122743479934820848e-01	3.914695211416845122e-02	1.139011999156367277e-01	1.793507669809018545e-01	1.080115879656155631e+00	1.225545504297786796e-02	1.955144928307811725e+00	5.819297763138141233e-02	1.580333589356821333e+00
1.955537558162023792e-02	1.078344560242633365e+00	2.070220127959969680e-01	2.056200719243504380e-02	0.000000000000000000e+00	1.119627004237463697e-01	1.956610361566980760e+00	1.469866848091196387e-01	1.082391042559875505e+00	1.563654914221000031e-02	1.969186634951328507e+00	3.316459186112966084e-02	1.961734884815880875e+00	1.067503409396131753e+00	1.167734288058583370e-02	1.956391219261281567e+00	1.103966252736433562e-01	1.084011842932559144e+00	3.871579298977589206e-02	1.560743097521806400e+00
3.891796106846877323e-02	2.016180022109573811e-01	1.087939023524102433e+00	1.569140485232751736e+00	2.212205499392620733e-02	4.725928399605665298e-02	6.270109557647557397e-02	1.089210473679271152e+00	1.078446054349242900e+00	4.135406456403961650e-02	8.546032508069614439e-03	1.063220611690878781e-01	4.351956113699166628e-02	1.970961686375247046e+00	2.057495022038286631e-02	1.907159023222700089e-02	1.817111032197731707e-02	1.082725316971342222e+00	3.813254842330091043e-02	1.957619768830449525e+00
4.375343638443153493e-02	1.074548027379273130e+00	1.079995406206705866e+00	2.770546592394531812e-02	2.111408004264061708e-02	2.681755709342644942e-02	5.978688378195656100e-02	1.077908765701732774e+00	2.095544711216947020e-01	2.021945098200958468e-02	2.166170241666724172e-01	1.084821926400848929e-01	4.006204692144967744e-02	1.091662126193179816e+00	4.878844837922075711e-03	2.025172192859490961e-03	2.173672227846550412e-03	1.078429804058834041e+00	1.228659448781322522e-01	1.073993272465280313e+00
4.012979036147098361e-02	2.126039268863728071e-01	1.071388030635906263e+00	1.566599412943668890e+00	4.603789245081790424e-03	5.346103626488276500e-02	6.076893139868995430e-02	1.086292334083075461e+00	1.077661420859159724e+00	4.087171855527871323e-02	5.860780461122414020e-03	1.157906995838791087e-01	4.021376795498685097e-02	1.972422007797936860e+00	1.254052068470023866e-02	1.900668509144431972e-02	1.282986757948435461e-02	1.084388869401703426e+00	5.938389303964876353e-02	1.954966363823504416e+00
1.945283041585437633e+00	1.307547304765627194e-02	1.174572499793470476e-01	1.574513137416640340e+00	4.753620068512506847e-02	3.392574187522107154e-02	1.507330558333537865e-02	1.524251357038448711e-02	6.144521854344702633e-02	1.976587566403301022e+00	1.122174061468842327e-01	2.088492118118003837e-01	6.621878634027377787e-03	2.044264375630980637e-02	1.305895522324592439e-01	1.968235519362041330e+00	8.916996994566255691e-03	1.966635730601717258e+00	5.441249576167338231e-02	1.569291220369971665e-02
4.231402590733759211e-02	2.061349085193049657e-01	1.061236415391532795e+00	1.568024784391635951e+00	2.500093337865344489e-02	2.201544690651372274e-02	7.701945619803471366e-02	1.089951347725126363e+00	1.083998588301716914e+00	3.913112827561613521e-02	8.252514392024509066e-03	1.058850395646856041e-01	3.959391042373716640e-02	1.973154862520853259e+00	3.583908109763972449e-02	2.246006568014562860e-02	1.241469851636295765e-02	1.090004927538142265e+00	4.216375843042060451e-02	1.955656252038848297e+00
3.628226037741200116e-02	1.079447533060679865e+00	2.064047420567705349e-01	1.789850906348162962e-02	3.509440034663497722e-03	1.121654670105816654e-01	1.958423516673270415e+00	9.150248603188676499e-02	1.078245659267489609e+00	1.175667651585980515e-02	1.974909256925880374e+00	4.972655644668223796e-02	1.964879351607239366e+00	1.077171636607448857e+00	1.241672616266044013e-02	1.953782152573798614e+00	1.089331924386249956e-01	1.070173676947435260e+00	3.905243773772363453e-02	1.565863721210642545e+00
1.654658867485630722e-02	1.083470846231290530e+00	2.043623917708102811e-01	2.347668267695785654e-02	0.000000000000000000e+00	1.031326986865757356e-01	1.955944439570163285e+00	8.166865581076721003e-02	1.080405842909178515e+00	1.530157169586052711e-02	1.978290359256288156e+00	3.934250681101372077e-02	1.960208633389745048e+00	1.076794602667343836e+00	1.150481234985835377e-02	1.953159466954655699e+00	1.030219685111043865e-01	1.064984443312759099e+00	4.040336105192898070e-02	1.560079585934875057e+00
1.986592504447355578e+00	9.549098291505001002e-02	1.096339082526488623e-01	1.584567339712386724e+00	1.809571465081301511e+00	2.221339902082895001e-01	1.969489076848208065e+00	1.596368266336807284e+00	1.048435133077361622e-02	2.153337288600326860e-01	1.577047051567866509e+00	1.117061053198458997e-01	4.350427840541566671e-02	1.102866864025447563e-01	2.168712043633596598e-01	1.086099700712385818e+00	8.892840659326843936e-03	1.950391401551965664e+00	5.459887855994628031e-02	1.577460281290233857e+00
1.080307794056884374e+00	3.505596004908836071e-03	1.730491260129187955e-02	1.570190896440196049e+00	1.970485194846669508e+00	4.944109028193471866e-02	1.454592636903349195e-02	1.069963867812518954e-01	0.000000000000000000e+00	1.566764411869723039e+00	1.587415269782380456e+00	1.323764008254606217e-02	3.590853701765275158e-02	1.135707284566479652e-01	1.100123350010050877e-01	1.596606324277199507e+00	1.855523595494840833e-02	1.963722252017322534e+00	6.183597516353968315e-02	4.034578192542168096e-02
4.562629239548156995e-02	1.064792993491614714e+00	1.079080779939709966e+00	2.038930970718308422e-02	2.174110788464201846e-02	2.494284856138545559e-02	5.730447728263562274e-02	1.079960116851794938e+00	2.065968426433587024e-01	4.032536276944935494e-02	2.174225556014253158e-01	1.207992018578113863e-01	4.561123873127027190e-02	1.095912547925566916e+00	9.711800501954710452e-01	0.000000000000000000e+00	0.000000000000000000e+00	1.083166295100510101e+00	1.172298720816523226e-01	1.090939112191688709e+00
8.777978462201935228e-03	1.087943504534934380e+00	2.043012955059720359e-01	2.294301469157107240e-02	0.000000000000000000e+00	9.861667367424009623e-02	1.957845793938696843e+00	1.482240992167992710e-01	1.082115845354000738e+00	2.963773165908104371e-03	1.977511218026981155e+00	4.170779844878897552e-02	1.955496702494126326e+00	1.068698544325073163e+00	1.235079361122680061e-02	1.958905601838650146e+00	1.017953751680813618e-01	1.104816776863642103e+00	4.009671433169469112e-02	1.567744695225219864e+00
9.946814544619766441e-01	3.458610431509362426e-02	1.969844960048584115e+00	5.577989791977100431e-03	2.853626664120275866e-02	0.000000000000000000e+00	8.464441093456234744e-02	1.081091454889073322e+00	1.596563615014585880e+00	4.062566621660471111e-02	1.079784441235850156e+00	8.435700959092757439e-03	5.478894145130018892e-03	1.082092237352092035e+00	5.747534611442509794e-03	1.024442743638023789e-01	1.305135423107486314e-01	1.082568183233387327e+00	1.957178715014280465e-02	1.967060735788942472e+00
5.176516221727617967e-02	1.077357343610686913e+00	2.089711302158998585e-01	1.178601178558339770e-02	5.758220359983684880e-03	1.098485221749056495e-01	1.961130849646022023e+00	1.246328331100164943e-01	1.075634179546592906e+00	1.171386089078571037e-02	1.969175839820085150e+00	6.072590275130885368e-02	1.966770615402291922e+00	1.072567512720178806e+00	1.500687310870356048e-02	1.957685659216706231e+00	1.124195622351873147e-01	1.082375016930593459e+00	4.329283133567787822e-02	1.579394081292839092e+00
1.971861527145125859e+00	1.272651483167235864e-01	1.088780150598812752e-01	1.579901283132820300e+00	1.959310706327825224e+00	2.204782506144897236e-01	1.966779437505951078e+00	1.574437950724907331e+00	2.663203265652528545e-02	2.150853352591143852e-01	1.587016786468608665e+00	1.175252328756287989e-01	3.426931196190156903e-02	1.153156652312010699e-01	1.711999818510749616e-01	1.082744310389194276e+00	9.585346871802425187e-03	1.952863173167667776e+00	5.543702105455675794e-02	1.579343266982302652e+00
1.087024208175439988e+00	5.484833956540549615e-03	1.718938910270913917e-02	1.572582490591909687e+00	1.968925189058053915e+00	4.708577042741072388e-02	1.187547345252602631e-02	1.077164765996496687e-01	0.000000000000000000e+00	1.568752762749785923e+00	1.584278349746276238e+00	1.329059096987373657e-02	2.988627560397857930e-02	1.143673477688382512e-01	1.090722494713321639e-01	1.584777826801339051e+00	2.030868478508986857e-02	1.950244707918008524e+00	5.990067235571252396e-02	3.478752124989856892e-02
4.616058982439302794e-03	1.083422209911314882e+00	2.041938410790583580e-01	1.481450915186338473e-02	0.000000000000000000e+00	9.432884613750011638e-02	1.958819762129012876e+00	1.828865493579395762e-01	1.073801211336668171e+00	5.729929574744524468e-03	1.989441599134838645e+00	5.043875194145673591e-02	1.961940954585585706e+00	1.090889937148678213e+00	1.459480302215329130e-02	1.960322648801142709e+00	1.058552989230134578e-01	1.082631984635434419e+00	4.147069038081719478e-02	1.577348878386811482e+00
2.892130402629048205e-02	1.082495398434234035e+00	2.013041331726689032e-01	1.353434879195919427e-02	0.000000000000000000e+00	1.070918263603064108e-01	1.958895716169072987e+00	9.360950320850897066e-02	1.081059442884452659e+00	1.086534050997010892e-02	1.966408223820520940e+00	5.628096490624447112e-02	1.956714430589749476e+00	1.080473100590390922e+00	1.228507455432984938e-02	1.960062473014221096e+00	1.026411986846033492e-01	1.070525539086256250e+00	3.964856133400707083e-02	1.563081385512000709e+00
4.115866633111182893e-02	2.092934531198785975e-01	1.089493639619001364e+00	1.567826325632670104e+00	1.148751723999880472e-02	4.431343646288019023e-02	7.616530922411948734e-02	1.087543580245138752e+00	1.082855363346951538e+00	3.649555076610112858e-02	2.885180014945737566e-03	1.135149884197498432e-01	3.956212938956191888e-02	1.971995596980014698e+00	2.117137212400894281e-02	2.535543040194426084e-02	1.135617040744532104e-02	1.086936482429597062e+00	5.768045857964001349e-02	1.954182619934722309e+00
1.976479849798634669e+00	1.075825223980675649e-01	9.776683495118071443e-02	1.579219734561060129e+00	2.175094946970179244e+00	2.191845510657529361e-01	1.970495970027591248e+00	1.552398263863500105e+00	2.512279935452990318e-02	2.070853531962600080e-01	1.593677853547100121e+00	1.129295232229536455e-01	3.315131730716453645e-02	1.054022344194979061e-01	3.540950763542942414e-02	1.080142705342858056e+00	1.430899942762723157e-02	1.965235893701250847e+00	6.369619484604051307e-02	1.573211989883756878e+00
2.005536132510914171e-02	1.080608359782230021e+00	1.077524048064448792e+00	2.661569828789422248e-02	2.000759866770734918e-02	2.375517228645800116e-02	6.023387123135610921e-02	1.078410576915068253e+00	2.098187238775764407e-01	1.922822223777478565e-02	2.160261141592262069e-01	1.154838476032756245e-01	3.976557970583446261e-02	1.089164718416661515e+00	1.261389737375316622e-01	0.000000000000000000e+00	0.000000000000000000e+00	1.080495499802752279e+00	1.234032135410487868e-01	1.076293638136600395e+00
4.765394585914606990e-02	4.973554262722601482e-02	4.758367021229837658e-03	2.117083739363518069e-01	1.976147937460928539e+00	2.289584855939725827e-01	1.973579168440297238e+00	1.573672888921092694e+00	1.175512839331896570e-01	1.569166286920675724e+00	1.586913667136230499e+00	1.449887578131895949e-01	6.173326301195764670e-02	1.226155083603122503e-01	4.125021449312864935e-02	2.252971694403775316e-01	4.212878988129746538e-02	1.579638173094923381e+00	6.112334512058811842e-02	7.146268028161841673e-03
5.010327180978117051e-02	3.716865990777719342e-02	9.102213574603515434e-03	2.111204674530404446e-01	1.995414724380155658e+00	2.155874736149272497e-01	1.973318728095848629e+00	1.569724310434674530e+00	1.225219356853221864e-01	1.570987543301507472e+00	1.589345927421701665e+00	1.122434530399148006e-01	5.300568208465887554e-02	1.214365223165528723e-01	4.090646329476242682e-02	1.998525428564784656e-01	4.232064771479564225e-02	1.577977549228611664e+00	6.135231004247971437e-02	0.000000000000000000e+00
3.947469082157908232e-02	2.060194905656018427e-01	1.076962036609554252e+00	1.571415767433846922e+00	1.612375942789200448e-02	2.794121249364981893e-02	6.842787790896392996e-02	1.089049625235425145e+00	1.092205885784011343e+00	3.946716841098141249e-02	8.546168979051868911e-03	1.102344691727662196e-01	4.043442852218756545e-02	1.974493115033862933e+00	2.531627525091974251e-02	1.286415747082859592e-02	6.019681830263807175e-03	1.082476718894811674e+00	4.856829164213297134e-02	1.956875654385830110e+00
1.957055174666139319e+00	2.151112019517210233e-02	1.029365533016974865e-01	1.572587831747160880e+00	4.991709648115988385e-02	3.852718179365649531e-02	1.298193660850756152e-02	1.729911565328416667e-02	5.163567019795557017e-02	1.980447394295848706e+00	1.100212876750763930e-01	2.139034336818039506e-01	7.283819858558539771e-03	1.630479719647443329e-02	1.298825339550036262e-01	1.965220359200314126e+00	9.898569458016575479e-03	1.958821144140444392e+00	5.576378546033593231e-02	1.632164392622043741e-02
1.948355577293643393e+00	1.868284452267435225e-02	1.036615526153476657e-01	1.571208541140483916e+00	5.220828389879159787e-02	4.053985332441846501e-02	1.200367770804132775e-02	1.909942497489241706e-02	4.909574185233983590e-02	1.982799288033613827e+00	1.088665043266840438e-01	2.147091022164551444e-01	1.031347647058929173e-02	1.508097342221551181e-02	1.265426846830152163e-01	1.961813597810996068e+00	1.038782377741263169e-02	1.953104031702644905e+00	5.768520425570476673e-02	3.046165962530548305e-02
5.216799804801884599e-02	2.497734134882031304e-02	2.681040338912730331e-02	2.078221400518247830e-01	1.981482453029840940e+00	2.297850677541953546e-01	1.981378179640857384e+00	1.559805148878845582e+00	1.198259869137922873e-01	1.564025174306420185e+00	1.589716513485477378e+00	1.549408835389970152e-01	5.760730999211840370e-02	1.205030353303278290e-01	4.618232253566766782e-02	2.242993717805654985e-01	3.707316050698155480e-02	1.578129752391236096e+00	6.227397247242746903e-02	8.749782346446932993e-03
4.109595971730493208e-02	2.075905601488123031e-01	1.059059735774924293e+00	1.566938887467544284e+00	1.289291289634686422e-02	5.188058109066205625e-02	9.103285625181938012e-02	1.085844682995063648e+00	1.077630329221562988e+00	4.148149017069936717e-02	6.922581500301121411e-03	1.155576071383320746e-01	3.898364445811181023e-02	1.977180144375471293e+00	1.932872890564397983e-02	1.716865602268494509e-02	1.307208783743568810e-02	1.087413429188577751e+00	6.267418374476664555e-02	1.953662325250683951e+00
1.983741809874730588e+00	1.067964783362326947e-01	1.027017796037198172e-01	1.580096075452184445e+00	1.888880499133853252e+00	2.187653267078770725e-01	1.970285438907721565e+00	1.576614291383548583e+00	2.552754824576404860e-02	2.106631479528261186e-01	1.588244406374887063e+00	1.088955515086628273e-01	3.274882367312657167e-02	6.508642666643418839e-02	8.055635066426200530e-02	1.081183372502216855e+00	1.170476157282044141e-02	1.960096249769683663e+00	6.119555203271573318e-02	1.574964477049262790e+00
1.093306292615648490e+00	0.000000000000000000e+00	1.846363344012780933e-02	1.569036521797368522e+00	1.970333152533470189e+00	5.532189234057182520e-02	3.196532778404559405e-02	1.229502223513034842e-01	3.687578411444600301e-02	1.567976879339238794e+00	1.581462181130184330e+00	1.362061286063888030e-02	2.759470130202088325e-02	1.161965594998706219e-01	1.111017878510123652e-01	1.595152232895296507e+00	2.028738768153051653e-02	1.954204420254542773e+00	5.430747019054608243e-02	4.360286495383410010e-02
1.976937287456254522e+00	8.602864672735720253e-02	1.026449031437067921e-01	1.581924332714616854e+00	2.114733951880205964e+00	2.164012241153837335e-01	1.967490040863022038e+00	1.558590373289303166e+00	3.665198804530094695e-02	2.145003418402781636e-01	1.586017797422797804e+00	1.145354890834380662e-01	3.030868064321866340e-02	1.038883171156847612e-01	1.385911849818668995e-01	1.081693480606937818e+00	1.201839823289389125e-02	1.959901377677087497e+00	5.965962060892019553e-02	1.574655757903056008e+00
5.401625780705218705e-02	1.072897002488233387e+00	1.082645803408689433e+00	2.460831106975842550e-02	1.770565003684309094e-02	2.953247234624134521e-02	6.090407640698011771e-02	1.076997247639956079e+00	2.093261891710248013e-01	2.347843504022677913e-02	2.154411490268058893e-01	1.190205429346594818e-01	4.039880604917157197e-02	1.081937874496152308e+00	0.000000000000000000e+00	6.399580181095654297e-02	1.325982221931385017e-04	1.078094583451274735e+00	1.240716246442232495e-01	1.077347214390739882e+00
2.211099949432580175e-02	1.082190114614855370e+00	2.043500078184772306e-01	1.594277219810546695e-02	0.000000000000000000e+00	1.077174754244383803e-01	1.958009542014145676e+00	6.548554128182784706e-02	1.078045222205459064e+00	1.356077292280137916e-02	1.979461980471812321e+00	5.051660025051581127e-02	1.961450592088951117e+00	1.094876852270134204e+00	1.184681678333627218e-02	1.956068579867997759e+00	1.033521206870565423e-01	1.086165423409693798e+00	3.792771662627904966e-02	1.563519564077229251e+00
4.324023902887608878e-02	2.066226000524019613e-01	1.070606895920967583e+00	1.567180770912410148e+00	2.593377200755295209e-02	2.821503074726468274e-02	5.750784718956778591e-02	1.091869305996548301e+00	1.081569577326806586e+00	4.173674559044469878e-02	6.495160870461817899e-03	1.068548962430242028e-01	3.996672971042276173e-02	1.973213881933882030e+00	3.564149497253606136e-02	1.517771757592911719e-02	1.339450747105070012e-02	1.083127182414197920e+00	3.828427009118232083e-02	1.957672963178267445e+00
8.966640260748615088e-02	1.079964193321398591e+00	2.073135133116272011e-01	4.014337381789603171e-03	0.000000000000000000e+00	1.115547236224658512e-01	1.963990042866885721e+00	8.729510282374756958e-02	1.072454184754326079e+00	1.324041006372360038e-02	1.956504195893736142e+00	8.188746419120251918e-02	1.980088633956787803e+00	1.096148865410307982e+00	1.713202073962650021e-02	1.953726089357584295e+00	1.067228848580629302e-01	1.061367256798384728e+00	4.123545823542442562e-02	1.579368887751707140e+00
